tweet_id,timestamp,tweet_text,tweet_text_length,rating_numerator,rating_denominator,favorites,retweets,source
730211855403241472,2016-05-11 01:44:07,This is Ziva. She doesn't know how her collar works.  would totally fix for her ,80,11.0,10,3847.0,1062.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
730196704625098752,2016-05-11 00:43:55,This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy.  would still pet ,113,6.0,10,4898.0,1923.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
729854734790754305,2016-05-10 02:05:03,Say hello to Ollie. He conducts this train. He also greets you as you enter. Kind af.  would pet so firmly ,107,11.0,10,4067.0,1139.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
729823566028484608,2016-05-10 00:01:12,This is Stefan. He's a downright remarkable pup.  ,50,13.0,10,4006.0,1253.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
729463711119904772,2016-05-09 00:11:16,Meet Pupcasso. You can't afford his art.  talented af ,54,13.0,10,5842.0,2333.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
729113531270991872,2016-05-08 00:59:46,"""Challenge accepted""
 ",22,10.0,10,1894.0,325.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
728986383096946689,2016-05-07 16:34:32,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af.  ",112,11.0,10,3172.0,825.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
728760639972315136,2016-05-07 01:37:30,"When you're way too slow for the ""down low"" portion of a high five.  ",69,13.0,10,4713.0,1722.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
728751179681943552,2016-05-07 00:59:55,This is Flurpson. He can't believe it's not butter.  ,53,10.0,10,2791.0,684.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
728653952833728512,2016-05-06 18:33:34,This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong.  ,80,8.0,10,3334.0,1042.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
728409960103686147,2016-05-06 02:24:02,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af.  v petable ,111,10.0,10,4948.0,2023.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
728387165835677696,2016-05-06 00:53:27,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left.  ",109,12.0,10,3722.0,966.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
728046963732717569,2016-05-05 02:21:37,This is Raymond. He controls fountains with his tongue.  pretty damn magical ,77,11.0,10,4343.0,1203.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
728035342121635841,2016-05-05 01:35:26,This is all I want in my life.  for super sleepy pupper ,56,12.0,10,4600.0,1681.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
728015554473250816,2016-05-05 00:16:48,This is Rueben. He has reached ultimate pupper zen state.  tranquil af ,71,11.0,10,4134.0,1113.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
727685679342333952,2016-05-04 02:26:00,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af.  could get lost in ,92,12.0,10,2976.0,643.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
727644517743104000,2016-05-03 23:42:26,Here's a doggo struggling to cope with the winds.  ,51,13.0,10,5925.0,1756.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
727524757080539137,2016-05-03 15:46:33,This pupper had to undergo emergency haircut surgery so he could hear again.  miraculous af ,92,10.0,10,4498.0,1231.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
727314416056803329,2016-05-03 01:50:44,This pupper was about to explain where that dirt came from but then decided against it.  ,89,11.0,10,3356.0,750.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
727286334147182592,2016-05-02 23:59:09,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs...  ,108,9.0,10,3069.0,818.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
727175381690781696,2016-05-02 16:38:15,This is Karll. He just wants to go kayaking.  please someone take Karll kayaking already ,89,10.0,10,3924.0,1397.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
726935089318363137,2016-05-02 00:43:25,This is Sprout. He's just precious af.  I'd do anything for Sprout ,67,12.0,10,6950.0,2474.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
726887082820554753,2016-05-01 21:32:40,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades  ,109,10.0,10,3859.0,1529.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
726828223124897792,2016-05-01 17:38:46,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic).  would caress ,111,12.0,10,3583.0,1012.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
726224900189511680,2016-04-30 01:41:23,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs...  ,113,9.0,10,4446.0,1152.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
725842289046749185,2016-04-29 00:21:01,This is Colby. He's currently regretting all those times he shook your hand for an extra treat.  ,97,12.0,10,7107.0,2693.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
725786712245440512,2016-04-28 20:40:11,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out.  relatable af ,99,11.0,10,4186.0,1376.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
725729321944506368,2016-04-28 16:52:08,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af.  would absolutely still pet ,110,12.0,10,5233.0,1795.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
724983749226668032,2016-04-26 15:29:30,This is Fred-Rick. He dabbles in parkour. The elevation gives him power.  hopefully visiting a mailbox near you ,112,12.0,10,3744.0,1320.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
724771698126512129,2016-04-26 01:26:53,Nothin better than a doggo and a sunset.  ,42,11.0,10,2374.0,641.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
724405726123311104,2016-04-25 01:12:38,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho.  stay strong pupper ,94,10.0,10,5307.0,1659.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
724049859469295616,2016-04-24 01:38:33,This is Kreggory. He just took a look at his student debt.  can't even comprehend it ,85,10.0,10,4348.0,1786.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
724046343203856385,2016-04-24 01:24:35,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular.  ",94,10.0,10,2674.0,563.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
724004602748780546,2016-04-23 22:38:43,This is Luther. He saw a ghost. Spooked af.  hang in there pupper ,66,11.0,10,4207.0,1570.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
723912936180330496,2016-04-23 16:34:28,This is Sugar. She's a Bolivian Superfloof. Spherical af.  would never let go of ,81,12.0,10,3926.0,1244.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
723688335806480385,2016-04-23 01:41:59,This is Reginald. He starts screaming at random.  cuddly af ,60,12.0,10,7726.0,2959.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
723673163800948736,2016-04-23 00:41:42,This is Ivar. She is a badass Viking warrior. Will sack your village.  savage af ,81,10.0,10,3034.0,897.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
723179728551723008,2016-04-21 16:00:57,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af.  get help pup ,106,8.0,10,5322.0,1874.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
722974582966214656,2016-04-21 02:25:47,Happy  from the squad!  for all ,32,4.0,10,4127.0,1569.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
722613351520608256,2016-04-20 02:30:23,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket.  just so damn fluffy ,106,12.0,10,5006.0,1650.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
721503162398597120,2016-04-17 00:58:53,This is Panda. He's happy af.  ,31,11.0,10,4665.0,1862.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
721001180231503872,2016-04-15 15:44:11,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny.  ,103,11.0,10,2539.0,614.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
720785406564900865,2016-04-15 01:26:47,This is Archie. He hears everything you say. Doesn't matter where you are.  ,76,12.0,10,3132.0,769.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
720775346191278080,2016-04-15 00:46:48,This is Berkeley. He's in a predicament.  someone help him ,59,10.0,10,2492.0,668.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
720415127506415616,2016-04-14 00:55:25,Garden's coming in nice this year.  ,36,10.0,10,4166.0,1510.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
720389942216527872,2016-04-13 23:15:21,This is Ralphé. He patrols the lake. Looking for babes.  ,57,11.0,10,6425.0,2536.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
720340705894408192,2016-04-13 19:59:42,This is Derek. He just got balled on. Can't even get up. Poor thing.  hang in there pupper ,91,10.0,10,2895.0,981.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
720059472081784833,2016-04-13 01:22:10,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad.  would comfort ,97,9.0,10,3892.0,1121.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
720043174954147842,2016-04-13 00:17:25,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af.  would pet so firmly ,109,11.0,10,4931.0,2023.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
719991154352222208,2016-04-12 20:50:42,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived.  ,112,10.0,10,4867.0,1744.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
719704490224398336,2016-04-12 01:51:36,This is Clyde. He's making sure you're having a good train ride.  great pupper ,79,12.0,10,4570.0,1445.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
719551379208073216,2016-04-11 15:43:12,This is Harnold. He accidentally opened the front facing camera.  get it together Harnold ,90,10.0,10,5095.0,1929.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
719367763014393856,2016-04-11 03:33:34,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both  ,114,11.0,10,2809.0,744.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
719339463458033665,2016-04-11 01:41:07,Say hello to Lucy and Sophie. They think they're the same size. Both  would snug at same time ,94,10.0,10,4450.0,1240.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
719332531645071360,2016-04-11 01:13:34,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af  ,112,11.0,10,3446.0,960.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
718971898235854848,2016-04-10 01:20:33,This is Sadie. She is prepared for battle.  ,44,10.0,10,3503.0,1082.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
718939241951195136,2016-04-09 23:10:47,This is Otis. Everybody look at Otis.  would probably faint while petting ,74,12.0,10,5278.0,1770.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
718631497683582976,2016-04-09 02:47:55,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception.  ,110,10.0,10,18963.0,8095.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
718613305783398402,2016-04-09 01:35:37,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting.  would hug softly ,96,11.0,10,2446.0,487.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
718540630683709445,2016-04-08 20:46:50,Get you a pup that can do both.  ,33,10.0,10,2478.0,1023.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
718460005985447936,2016-04-08 15:26:28,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical.  would so pet ,112,9.0,10,2720.0,524.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
718454725339934721,2016-04-08 15:05:29,"This pic is old but I hadn't seen it until today and had to share. Creative af.  very good boy, would pet well ",111,13.0,10,4890.0,1512.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
718246886998687744,2016-04-08 01:19:36,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble.  wtf @Target ,105,3.0,10,1940.0,505.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
718234618122661888,2016-04-08 00:30:51,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho.  nifty hardwood ,100,11.0,10,3900.0,1004.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
717841801130979328,2016-04-06 22:29:56,This is Barclay. His father was a banana.  appeeling af ,56,11.0,10,2481.0,605.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
717790033953034240,2016-04-06 19:04:14,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do.  shades sick af ",102,10.0,10,2895.0,1122.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
717537687239008257,2016-04-06 02:21:30,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you...  ,111,11.0,10,5814.0,1856.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
717421804990701568,2016-04-05 18:41:02,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face.  would squeeze softly ,103,9.0,10,3177.0,851.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
717047459982213120,2016-04-04 17:53:31,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical.  would pet so well ,108,12.0,10,6328.0,1941.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
717009362452090881,2016-04-04 15:22:08,This is Smokey. He's having some sort of existential crisis.  hang in there pupper ,83,10.0,10,3278.0,972.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
716802964044845056,2016-04-04 01:41:58,This is Link. He struggles with couches.  would assist ,55,10.0,10,4312.0,1183.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
716791146589110272,2016-04-04 00:55:01,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish.  would still pet ,116,11.0,10,8099.0,1581.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
716285507865542656,2016-04-02 15:25:47,This is Stephanus. She stays woke.  ,36,12.0,10,2792.0,1067.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
716080869887381504,2016-04-02 01:52:38,Here's a super majestic doggo and a sunset  ,44,11.0,10,6773.0,1916.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
715928423106027520,2016-04-01 15:46:52,This is Bubbles. He's a Yorkshire Piccolope.  would snug aggressively ,70,11.0,10,3215.0,884.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
715733265223708672,2016-04-01 02:51:22,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you...  ,109,10.0,10,4690.0,1698.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
715696743237730304,2016-04-01 00:26:15,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around.  so nifty ,111,10.0,10,3935.0,1296.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
715680795826982913,2016-03-31 23:22:53,This is Zeus. He's downright fabulous.  ,40,12.0,10,4335.0,1621.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
715360349751484417,2016-03-31 02:09:32,This is Bertson. He just wants to say hi.  would boop nose ,59,11.0,10,5504.0,1577.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
715342466308784130,2016-03-31 00:58:29,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it.  great guy ,110,10.0,10,3059.0,692.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
715220193576927233,2016-03-30 16:52:36,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip.  star material ,98,10.0,10,2428.0,653.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
715200624753819648,2016-03-30 15:34:51,This is Michelangelope. He's half coffee cup. Rare af.  would hug until someone stopped me ,91,12.0,10,5173.0,1894.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
715009755312439296,2016-03-30 02:56:24,This is Siba. She's remarkably mobile. Very sleepy as well.  would happily transport ,85,12.0,10,4184.0,1238.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
714982300363173890,2016-03-30 01:07:18,This is Calbert. He forgot to clear his Google search history.  rookie mistake Calbert ,87,9.0,10,3758.0,1044.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
714957620017307648,2016-03-29 23:29:14,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up.  it'll be ok pup ,112,10.0,10,4143.0,1411.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
714631576617938945,2016-03-29 01:53:39,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually.  might not pet ,110,4.0,10,3305.0,1004.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
714606013974974464,2016-03-29 00:12:05,Here are two lil cuddly puppers. Both  would snug like so much ,63,12.0,10,3648.0,933.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
714258258790387713,2016-03-28 01:10:13,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly.  &amp; 
get it together Flurp ",111,10.0,10,3052.0,720.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
714251586676113411,2016-03-28 00:43:43,This is Thumas. He hates potted plants.  wtf Thumas ,52,8.0,10,3298.0,836.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
714214115368108032,2016-03-27 22:14:49,Happy Easter from the squad! 🐇🐶  for all ,41,13.0,10,2283.0,878.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
714141408463036416,2016-03-27 17:25:54,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change.  petable as hell ",109,10.0,10,4337.0,1411.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
713919462244790272,2016-03-27 02:43:58,This is Kanu. He's a Freckled Ticonderoga. Simply flawless.  would perform an elaborate heist to capture ,105,12.0,10,3324.0,790.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
713761197720473600,2016-03-26 16:15:05,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip.  precious af ,99,12.0,10,4907.0,1383.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
713411074226274305,2016-03-25 17:03:49,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild.  would pet with a purpose ,106,11.0,10,4456.0,1303.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
713177543487135744,2016-03-25 01:35:51,This is Lance. Lance doesn't give a shit.  we should all be more like Lance ,76,10.0,10,7276.0,2851.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
713175907180089344,2016-03-25 01:29:21,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af  for both ,93,10.0,10,4487.0,1479.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
712809025985978368,2016-03-24 01:11:29,This is Stubert. He just arrived.  ,35,10.0,10,18651.0,6734.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
712717840512598017,2016-03-23 19:09:09,Please don't send in any more polar bears. We only rate dogs. Thank you...  ,76,10.0,10,12429.0,5027.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
712668654853337088,2016-03-23 15:53:42,Say hello to Sunny and Roxy. They pull things out of water together.  for both ,79,10.0,10,4199.0,1226.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
712438159032893441,2016-03-23 00:37:48,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall.  would pat head approvingly ,110,11.0,10,5365.0,1576.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
712097430750289920,2016-03-22 02:03:52,I can't even comprehend how confused this dog must be right now.  ,66,10.0,10,3809.0,1040.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
712092745624633345,2016-03-22 01:45:15,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho.  ,111,7.0,10,2961.0,892.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
712085617388212225,2016-03-22 01:16:55,"Say hello to Olive and Ruby. They are best buddies. Both  
 like =  buddy ",74,11.0,10,3290.0,486.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
712065007010385924,2016-03-21 23:55:01,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch.  would still pet ,111,6.0,10,2282.0,632.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
711968124745228288,2016-03-21 17:30:03,Meet Winston. He's trapped in a cup of coffee. Poor pupper.  someone free him ,78,10.0,10,8126.0,2316.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
711743778164514816,2016-03-21 02:38:34,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw.  relatable af ,112,11.0,10,2860.0,989.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
711732680602345472,2016-03-21 01:54:29,I want to hear the joke this dog was just told.  ,49,10.0,10,8920.0,4141.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
711694788429553666,2016-03-20 23:23:54,Oh. My. God.  magical af ,25,13.0,10,33070.0,18469.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
711652651650457602,2016-03-20 20:36:28,This is Gary. He just wanted to say hi.  very personable pup ,61,9.0,10,3885.0,921.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
711363825979756544,2016-03-20 01:28:47,"""Please, no puparazzi""  ",24,11.0,10,3687.0,1150.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
711306686208872448,2016-03-19 21:41:44,What hooligan sent in pictures wout a dog in them? Churlish af.  just bc that's a neat fluffy bean bag chair ,109,3.0,10,3340.0,741.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
711008018775851008,2016-03-19 01:54:56,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away.  hang in there pupper ,111,11.0,10,3011.0,615.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
710997087345876993,2016-03-19 01:11:29,Meet Milo and Amos. They are the best of pals. Both  would pet at the same time ,80,12.0,10,4593.0,1392.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
710844581445812225,2016-03-18 15:05:29,This is Staniel. His selfie game is strong af.  I'd snapchat with Staniel ,74,10.0,10,2565.0,694.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
710833117892898816,2016-03-18 14:19:56,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af.  would bring home to mom ,92,12.0,10,2702.0,538.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
710588934686908417,2016-03-17 22:09:38,This is Beemo. He's a Chubberflop mix.  would cross the world for ,66,12.0,10,4575.0,1886.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
710283270106132480,2016-03-17 01:55:02,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans.  ,76,11.0,10,2164.0,522.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
710272297844797440,2016-03-17 01:11:26,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating.  ,110,11.0,10,4567.0,1257.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
710269109699739648,2016-03-17 00:58:46,"The squad is back for St. Patrick's Day! ☘ 💚
 for all ",54,13.0,10,2409.0,1128.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
